"ORDER_ID","STATUS_NAME","PRODUCT_NAME","CREATION_DATE","STATUS_CHANGE_DATE","IS_TEST_ORDER"
17153,CONFIRMED,.COM,"2022-05-27","2022-06-01",false
17240,CREATED,.INFO,"2023-03-13","2023-03-13",false
17240,CANCELLED,.INFO,"2023-03-13","2023-03-18",false
17245,CREATED,MWP,"2022-05-30","2022-05-30",false
17245,CANCELLED,MWP,"2022-05-30","2022-06-09",false
17361,CREATED,.ONLINE,"2023-03-11","2023-03-11",false
17361,IN_PROGRESS,.ONLINE,"2023-03-11","2023-03-15",false
17361,CANCELLED,.ONLINE,"2023-03-11","2023-03-23",false
17462,CREATED,GLASS_FIBER,"2023-04-22","2023-04-22",false
17462,CANCELLED,GLASS_FIBER,"2023-04-22","2023-04-28",false
17564,CREATED,.ONLINE,"2023-04-21","2023-04-21",false
17564,CANCELLED,.ONLINE,"2023-04-21","2023-04-23",false
17651,CREATED,.COM,"2022-03-06","2022-03-06",false
17651,CANCELLED,.COM,"2022-03-06","2022-03-09",false
18008,CREATED,.ONLINE,"2023-08-01","2023-08-01",false
18008,CANCELLED,.ONLINE,"2023-08-01","2023-08-03",false
18245,CREATED,MWP,"2022-03-23","2022-03-23",false
18245,CANCELLED,MWP,"2022-03-23","2022-03-29",false
18365,CREATED,DSL,"2022-04-21","2022-04-21",false
18365,CONFIRMED,DSL,"2022-04-21","2022-04-29",false
18400,CREATED,MWP,"2022-08-01","2022-08-01",false
18477,CREATED,GLASS_FIBER,"2023-06-24","2023-06-24",false
18477,CONFIRMED,GLASS_FIBER,"2023-06-24","2023-06-29",false
18493,CREATED,.ONLINE,"2023-06-03","2023-06-03",false
18493,CONFIRMED,.ONLINE,"2023-06-03","2023-06-04",false
18564,CREATED,.INFO,"2023-07-02","2023-07-02",false
18564,CANCELLED,.INFO,"2023-07-02","2023-07-03",false
18600,CREATED,MWP,"2022-01-03","2022-01-03",false
18600,CANCELLED,MWP,"2022-01-03","2022-01-11",false
18649,CREATED,GLASS_FIBER,"2023-01-05","2023-01-05",false
18649,IN_PROGRESS,GLASS_FIBER,"2023-01-05","2023-01-11",false
18649,CANCELLED,GLASS_FIBER,"2023-01-05","2023-01-18",false
18777,CREATED,CLASSIC_HOSTING,"2023-11-17","2023-11-17",false
18777,CONFIRMED,CLASSIC_HOSTING,"2023-11-17","2023-11-20",false
18884,CREATED,.COM,"2022-11-09","2022-11-09",false
18900,CREATED,GLASS_FIBER,"2023-01-19","2023-01-19",false
18900,IN_PROGRESS,GLASS_FIBER,"2023-01-19","2023-01-25",false
18900,CANCELLED,GLASS_FIBER,"2023-01-19","2023-01-29",false
18999,CREATED,GLASS_FIBER,"2023-01-17","2023-01-17",false
18999,CONFIRMED,GLASS_FIBER,"2023-01-17","2023-01-21",false
19171,CREATED,.INFO,"2023-04-01","2023-04-01",false
19171,CANCELLED,.INFO,"2023-04-01","2023-04-02",false
19218,CREATED,CLASSIC_HOSTING,"2023-03-27","2023-03-27",false
19218,IN_PROGRESS,CLASSIC_HOSTING,"2023-03-27","2023-03-30",false
19218,CANCELLED,CLASSIC_HOSTING,"2023-03-27","2023-03-31",false
19309,CREATED,.COM,"2022-03-28","2022-03-28",false
19309,CANCELLED,.COM,"2022-03-28","2022-03-29",false
19318,CREATED,GLASS_FIBER,"2023-05-09","2023-05-09",false
19318,CONFIRMED,GLASS_FIBER,"2023-05-09","2023-05-14",false
19465,CREATED,.INFO,"2023-02-12","2023-02-12",false
19465,CANCELLED,.INFO,"2023-02-12","2023-02-15",false
19536,CREATED,DSL,"2022-04-01","2022-04-01",false
19536,CONFIRMED,DSL,"2022-04-01","2022-04-02",false
19799,CREATED,.COM,"2022-04-16","2022-04-16",false
19799,IN_PROGRESS,.COM,"2022-04-16","2022-04-20",false
19799,CONFIRMED,.COM,"2022-04-16","2022-04-28",false
19980,CREATED,MWP,"2022-01-11","2022-01-11",false
19980,IN_PROGRESS,MWP,"2022-01-11","2022-01-19",false
19980,CONFIRMED,MWP,"2022-01-11","2022-01-22",false
21,CREATED,CLASSIC_HOSTING,"2023-11-11","2023-11-11",false
25,CREATED,.INFO,"2023-03-04","2023-03-04",false
87,CREATED,CLASSIC_HOSTING,"2023-09-09","2023-09-09",false
99,CREATED,GLASS_FIBER,"2023-12-13","2023-12-13",false
148,CREATED,.COM,"2022-09-24","2022-09-24",false
233,CREATED,DSL,"2022-07-04","2022-07-04",false
245,CREATED,.ONLINE,"2023-05-17","2023-05-17",false
245,CONFIRMED,.ONLINE,"2023-05-17","2023-05-18",false
247,CREATED,.COM,"2022-02-27","2022-02-27",false
247,CONFIRMED,.COM,"2022-02-27","2022-03-05",false
252,CREATED,GLASS_FIBER,"2023-01-08","2023-01-08",false
263,CREATED,CLASSIC_HOSTING,"2023-05-12","2023-05-12",false
269,CREATED,MWP,"2022-01-06","2022-01-06",false
276,CREATED,GLASS_FIBER,"2023-05-05","2023-05-05",false
305,CREATED,MWP,"2022-11-09","2022-11-09",false
331,CREATED,DSL,"2022-07-22","2022-07-22",false
346,CREATED,GLASS_FIBER,"2023-06-01","2023-06-01",false
400,CREATED,.ONLINE,"2023-10-31","2023-10-31",false
411,CREATED,GLASS_FIBER,"2023-05-06","2023-05-06",false
605,CREATED,GLASS_FIBER,"2023-12-02","2023-12-02",false
623,CREATED,GLASS_FIBER,"2023-02-15","2023-02-15",false
623,IN_PROGRESS,GLASS_FIBER,"2023-02-15","2023-02-24",false
623,CONFIRMED,GLASS_FIBER,"2023-02-15","2023-03-01",false
746,CREATED,MWP,"2022-05-28","2022-05-28",false
750,CREATED,DSL,"2022-05-17","2022-05-17",false
782,CREATED,GLASS_FIBER,"2023-04-16","2023-04-16",false
863,CREATED,MWP,"2022-07-27","2022-07-27",false
863,CONFIRMED,MWP,"2022-07-27","2022-07-29",false
873,CREATED,.COM,"2022-07-19","2022-07-19",false
874,CREATED,.ONLINE,"2023-09-21","2023-09-21",false
890,CREATED,MWP,"2022-03-17","2022-03-17",false
890,IN_PROGRESS,MWP,"2022-03-17","2022-03-20",false
890,CONFIRMED,MWP,"2022-03-17","2022-03-23",false
895,CREATED,GLASS_FIBER,"2023-12-28","2023-12-28",false
896,CREATED,MWP,"2022-06-20","2022-06-20",false
901,CREATED,GLASS_FIBER,"2023-11-16","2023-11-16",false
950,CREATED,GLASS_FIBER,"2023-09-23","2023-09-23",false
971,CREATED,CLASSIC_HOSTING,"2023-02-01","2023-02-01",false
971,IN_PROGRESS,CLASSIC_HOSTING,"2023-02-01","2023-02-07",false
971,CONFIRMED,CLASSIC_HOSTING,"2023-02-01","2023-02-14",false
979,CREATED,.INFO,"2023-12-07","2023-12-07",false
990,CREATED,.COM,"2022-04-23","2022-04-23",false
990,IN_PROGRESS,.COM,"2022-04-23","2022-04-29",false
990,CONFIRMED,.COM,"2022-04-23","2022-05-07",false
1232,CREATED,CLASSIC_HOSTING,"2023-09-29","2023-09-29",false
1232,CONFIRMED,CLASSIC_HOSTING,"2023-09-29","2023-10-01",false
1384,CREATED,.ONLINE,"2023-04-22","2023-04-22",false
1384,IN_PROGRESS,.ONLINE,"2023-04-22","2023-04-26",false
1384,CONFIRMED,.ONLINE,"2023-04-22","2023-04-29",false
1459,CREATED,CLASSIC_HOSTING,"2023-07-25","2023-07-25",false
1459,CANCELLED,CLASSIC_HOSTING,"2023-07-25","2023-08-01",false
1472,CREATED,.ONLINE,"2023-05-02","2023-05-02",false
1472,CONFIRMED,.ONLINE,"2023-05-02","2023-05-10",false
1493,CREATED,.COM,"2022-03-02","2022-03-02",false
1493,IN_PROGRESS,.COM,"2022-03-02","2022-03-10",false
1493,CONFIRMED,.COM,"2022-03-02","2022-03-14",false
1670,CREATED,DSL,"2022-02-01","2022-02-01",false
1670,CANCELLED,DSL,"2022-02-01","2022-02-09",false
1816,CREATED,.INFO,"2023-02-22","2023-02-22",false
1816,CONFIRMED,.INFO,"2023-02-22","2023-03-03",false
1863,CREATED,MWP,"2022-01-27","2022-01-27",false
1863,IN_PROGRESS,MWP,"2022-01-27","2022-02-04",false
1863,CONFIRMED,MWP,"2022-01-27","2022-02-09",false
1990,CREATED,MWP,"2022-09-16","2022-09-16",false
1990,IN_PROGRESS,MWP,"2022-09-16","2022-09-21",false
1990,CANCELLED,MWP,"2022-09-16","2022-10-01",false
2026,CREATED,.ONLINE,"2023-01-31","2023-01-31",false
2026,CONFIRMED,.ONLINE,"2023-01-31","2023-02-01",false
2220,CREATED,CLASSIC_HOSTING,"2023-01-23","2023-01-23",false
2220,CONFIRMED,CLASSIC_HOSTING,"2023-01-23","2023-01-25",false
2305,CREATED,.COM,"2022-01-15","2022-01-15",false
2400,CREATED,MWP,"2022-03-31","2022-03-31",false
2415,CREATED,.INFO,"2023-05-23","2023-05-23",false
2415,CANCELLED,.INFO,"2023-05-23","2023-05-31",false
2433,CREATED,MWP,"2022-10-25","2022-10-25",false
2488,CREATED,CLASSIC_HOSTING,"2023-03-05","2023-03-05",false
2488,CONFIRMED,CLASSIC_HOSTING,"2023-03-05","2023-03-07",false
2531,CREATED,GLASS_FIBER,"2023-01-31","2023-01-31",false
2531,CANCELLED,GLASS_FIBER,"2023-01-31","2023-02-05",false
2632,CREATED,.COM,"2022-04-04","2022-04-04",false
2632,IN_PROGRESS,.COM,"2022-04-04","2022-04-09",false
2704,CREATED,.ONLINE,"2023-05-04","2023-05-04",false
2704,CANCELLED,.ONLINE,"2023-05-04","2023-05-11",false
2709,CREATED,.INFO,"2023-04-08","2023-04-08",false
2709,CONFIRMED,.INFO,"2023-04-08","2023-04-15",false
2754,CREATED,DSL,"2022-02-02","2022-02-02",false
2754,CANCELLED,DSL,"2022-02-02","2022-02-09",false
2912,CREATED,MWP,"2022-08-13","2022-08-13",false
2912,IN_PROGRESS,MWP,"2022-08-13","2022-08-19",false
2961,CREATED,DSL,"2022-04-18","2022-04-18",false
2961,CONFIRMED,DSL,"2022-04-18","2022-04-24",false
3073,CREATED,.INFO,"2023-05-26","2023-05-26",false
3073,CANCELLED,.INFO,"2023-05-26","2023-06-05",false
3162,CREATED,.INFO,"2023-05-04","2023-05-04",false
3162,CANCELLED,.INFO,"2023-05-04","2023-05-13",false
3240,CREATED,CLASSIC_HOSTING,"2023-07-27","2023-07-27",false
3240,CONFIRMED,CLASSIC_HOSTING,"2023-07-27","2023-08-04",false
3482,CREATED,GLASS_FIBER,"2023-02-11","2023-02-11",false
3482,CONFIRMED,GLASS_FIBER,"2023-02-11","2023-02-18",false
3624,CREATED,MWP,"2022-01-29","2022-01-29",false
3624,IN_PROGRESS,MWP,"2022-01-29","2022-01-30",false
3624,CANCELLED,MWP,"2022-01-29","2022-02-06",false
3752,CREATED,.INFO,"2023-06-18","2023-06-18",false
3752,CONFIRMED,.INFO,"2023-06-18","2023-06-20",false
4107,CREATED,CLASSIC_HOSTING,"2023-02-28","2023-02-28",false
4107,CONFIRMED,CLASSIC_HOSTING,"2023-02-28","2023-03-02",false
4203,CREATED,CLASSIC_HOSTING,"2023-07-03","2023-07-03",false
4203,IN_PROGRESS,CLASSIC_HOSTING,"2023-07-03","2023-07-13",false
4211,CREATED,GLASS_FIBER,"2023-04-27","2023-04-27",false
4211,IN_PROGRESS,GLASS_FIBER,"2023-04-27","2023-05-07",false
4211,CONFIRMED,GLASS_FIBER,"2023-04-27","2023-05-09",false
4251,CREATED,.INFO,"2023-02-13","2023-02-13",false
4251,CONFIRMED,.INFO,"2023-02-13","2023-02-22",false
4284,CREATED,.COM,"2022-10-19","2022-10-19",false
4284,CANCELLED,.COM,"2022-10-19","2022-10-22",false
4372,CREATED,GLASS_FIBER,"2023-01-11","2023-01-11",false
4372,IN_PROGRESS,GLASS_FIBER,"2023-01-11","2023-01-21",false
4421,CREATED,CLASSIC_HOSTING,"2023-07-08","2023-07-08",false
4421,CONFIRMED,CLASSIC_HOSTING,"2023-07-08","2023-07-12",false
4452,CREATED,.ONLINE,"2023-10-04","2023-10-04",false
4452,CONFIRMED,.ONLINE,"2023-10-04","2023-10-07",false
4493,CREATED,GLASS_FIBER,"2023-01-22","2023-01-22",false
4493,IN_PROGRESS,GLASS_FIBER,"2023-01-22","2023-01-25",false
4493,CONFIRMED,GLASS_FIBER,"2023-01-22","2023-02-02",false
4534,CREATED,DSL,"2022-06-12","2022-06-12",false
4534,CONFIRMED,DSL,"2022-06-12","2022-06-19",false
4709,CREATED,.COM,"2022-03-09","2022-03-09",false
4709,IN_PROGRESS,.COM,"2022-03-09","2022-03-10",false
4709,CANCELLED,.COM,"2022-03-09","2022-03-17",false
4720,CREATED,.COM,"2022-03-02","2022-03-02",false
4720,CONFIRMED,.COM,"2022-03-02","2022-03-11",false
4746,CREATED,GLASS_FIBER,"2023-10-23","2023-10-23",false
4752,CREATED,.ONLINE,"2023-07-23","2023-07-23",false
4752,IN_PROGRESS,.ONLINE,"2023-07-23","2023-07-26",false
4752,CONFIRMED,.ONLINE,"2023-07-23","2023-08-04",false
4926,CREATED,GLASS_FIBER,"2023-05-05","2023-05-05",false
4926,CONFIRMED,GLASS_FIBER,"2023-05-05","2023-05-08",false
4955,CREATED,.ONLINE,"2023-02-08","2023-02-08",false
4955,CANCELLED,.ONLINE,"2023-02-08","2023-02-17",false
5028,CREATED,GLASS_FIBER,"2023-02-16","2023-02-16",false
5028,CONFIRMED,GLASS_FIBER,"2023-02-16","2023-02-25",false
5232,CREATED,MWP,"2022-08-17","2022-08-17",false
5232,CONFIRMED,MWP,"2022-08-17","2022-08-22",false
5459,CREATED,MWP,"2022-11-21","2022-11-21",false
5459,CANCELLED,MWP,"2022-11-21","2022-11-29",false
5854,CREATED,GLASS_FIBER,"2023-03-05","2023-03-05",false
5854,IN_PROGRESS,GLASS_FIBER,"2023-03-05","2023-03-09",false
5854,CONFIRMED,GLASS_FIBER,"2023-03-05","2023-03-15",false
5926,CREATED,DSL,"2022-01-12","2022-01-12",false
5926,CONFIRMED,DSL,"2022-01-12","2022-01-13",false
6088,CREATED,.COM,"2022-07-22","2022-07-22",false
6088,IN_PROGRESS,.COM,"2022-07-22","2022-07-30",false
6161,CREATED,.ONLINE,"2023-01-27","2023-01-27",false
6161,CANCELLED,.ONLINE,"2023-01-27","2023-02-03",false
6203,CREATED,GLASS_FIBER,"2023-02-17","2023-02-17",false
6203,CANCELLED,GLASS_FIBER,"2023-02-17","2023-02-23",false
6382,CREATED,CLASSIC_HOSTING,"2023-04-16","2023-04-16",false
6382,CANCELLED,CLASSIC_HOSTING,"2023-04-16","2023-04-25",false
6424,CREATED,DSL,"2022-01-15","2022-01-15",false
6424,IN_PROGRESS,DSL,"2022-01-15","2022-01-21",false
6456,CREATED,.INFO,"2023-03-02","2023-03-02",false
6456,CANCELLED,.INFO,"2023-03-02","2023-03-07",false
6534,CREATED,GLASS_FIBER,"2023-06-14","2023-06-14",false
6534,CANCELLED,GLASS_FIBER,"2023-06-14","2023-06-15",false
6564,CREATED,.INFO,"2023-07-14","2023-07-14",false
6564,CANCELLED,.INFO,"2023-07-14","2023-07-18",false
6750,CREATED,GLASS_FIBER,"2023-11-22","2023-11-22",false
6752,CREATED,.COM,"2022-02-25","2022-02-25",false
6752,CONFIRMED,.COM,"2022-02-25","2022-03-01",false
6828,CREATED,DSL,"2022-06-19","2022-06-19",false
6828,CONFIRMED,DSL,"2022-06-19","2022-06-22",false
6854,CREATED,GLASS_FIBER,"2023-03-11","2023-03-11",false
6854,IN_PROGRESS,GLASS_FIBER,"2023-03-11","2023-03-15",false
6854,CONFIRMED,GLASS_FIBER,"2023-03-11","2023-03-20",false
7026,CREATED,.COM,"2022-04-24","2022-04-24",false
7026,IN_PROGRESS,.COM,"2022-04-24","2022-04-30",false
7026,CONFIRMED,.COM,"2022-04-24","2022-05-03",false
7409,CREATED,.COM,"2022-02-06","2022-02-06",false
7409,IN_PROGRESS,.COM,"2022-02-06","2022-02-14",false
7409,CONFIRMED,.COM,"2022-02-06","2022-02-24",false
7738,CREATED,DSL,"2022-02-04","2022-02-04",false
7738,IN_PROGRESS,DSL,"2022-02-04","2022-02-14",false
7738,CANCELLED,DSL,"2022-02-04","2022-02-17",false
7751,CREATED,MWP,"2022-10-06","2022-10-06",false
7751,CONFIRMED,MWP,"2022-10-06","2022-10-16",false
7859,CREATED,CLASSIC_HOSTING,"2023-09-11","2023-09-11",false
7859,IN_PROGRESS,CLASSIC_HOSTING,"2023-09-11","2023-09-16",false
7859,CANCELLED,CLASSIC_HOSTING,"2023-09-11","2023-09-24",false
7961,CREATED,.COM,"2022-03-20","2022-03-20",false
7961,CONFIRMED,.COM,"2022-03-20","2022-03-25",false
8056,CREATED,.ONLINE,"2023-05-03","2023-05-03",false
8056,CONFIRMED,.ONLINE,"2023-05-03","2023-05-11",false
8088,CREATED,MWP,"2022-06-08","2022-06-08",false
8088,CONFIRMED,MWP,"2022-06-08","2022-06-15",false
8128,CREATED,.ONLINE,"2023-11-04","2023-11-04",false
8161,CREATED,.COM,"2022-04-11","2022-04-11",false
8161,CANCELLED,.COM,"2022-04-11","2022-04-18",false
8252,CREATED,MWP,"2022-08-25","2022-08-25",false
8318,CREATED,GLASS_FIBER,"2023-09-01","2023-09-01",false
8318,CONFIRMED,GLASS_FIBER,"2023-09-01","2023-09-11",false
8378,CREATED,MWP,"2022-01-22","2022-01-22",false
8378,CONFIRMED,MWP,"2022-01-22","2022-01-25",false
8402,CREATED,MWP,"2022-09-08","2022-09-08",false
8454,CREATED,MWP,"2022-07-18","2022-07-18",false
8454,CANCELLED,MWP,"2022-07-18","2022-07-23",false
8649,CREATED,.COM,"2022-03-10","2022-03-10",false
8649,IN_PROGRESS,.COM,"2022-03-10","2022-03-17",false
8649,CANCELLED,.COM,"2022-03-10","2022-03-27",false
8685,CREATED,GLASS_FIBER,"2023-12-27","2023-12-27",false
8711,CREATED,.COM,"2022-05-10","2022-05-10",false
8711,CONFIRMED,.COM,"2022-05-10","2022-05-15",false
8955,CREATED,.COM,"2022-07-30","2022-07-30",false
8955,IN_PROGRESS,.COM,"2022-07-30","2022-08-02",false
8955,CANCELLED,.COM,"2022-07-30","2022-08-04",false
8979,CREATED,.COM,"2022-03-06","2022-03-06",false
8991,CREATED,.ONLINE,"2023-12-09","2023-12-09",false
8991,CANCELLED,.ONLINE,"2023-12-09","2023-12-14",false
9317,CREATED,.ONLINE,"2023-02-17","2023-02-17",false
9317,CANCELLED,.ONLINE,"2023-02-17","2023-02-20",false
9455,CREATED,.COM,"2022-01-08","2022-01-08",false
9455,IN_PROGRESS,.COM,"2022-01-08","2022-01-11",false
9455,CONFIRMED,.COM,"2022-01-08","2022-01-12",false
9536,CREATED,MWP,"2022-03-01","2022-03-01",false
9536,IN_PROGRESS,MWP,"2022-03-01","2022-03-04",false
9536,CANCELLED,MWP,"2022-03-01","2022-03-13",false
9577,CREATED,DSL,"2022-03-23","2022-03-23",false
9577,IN_PROGRESS,DSL,"2022-03-23","2022-03-28",false
9577,CANCELLED,DSL,"2022-03-23","2022-04-03",false
9711,CREATED,MWP,"2022-06-28","2022-06-28",false
9711,CONFIRMED,MWP,"2022-06-28","2022-07-05",false
9844,CREATED,.COM,"2022-01-09","2022-01-09",false
9844,CANCELLED,.COM,"2022-01-09","2022-01-18",false
9858,CREATED,MWP,"2022-04-11","2022-04-11",false
9858,CONFIRMED,MWP,"2022-04-11","2022-04-21",false
9890,CREATED,.COM,"2022-03-07","2022-03-07",false
9890,CANCELLED,.COM,"2022-03-07","2022-03-09",false
9913,CREATED,.ONLINE,"2023-08-09","2023-08-09",false
9913,CANCELLED,.ONLINE,"2023-08-09","2023-08-17",false
9952,CREATED,GLASS_FIBER,"2023-05-11","2023-05-11",false
9952,IN_PROGRESS,GLASS_FIBER,"2023-05-11","2023-05-13",false
9952,CANCELLED,GLASS_FIBER,"2023-05-11","2023-05-19",false
10223,CREATED,DSL,"2022-12-26","2022-12-26",false
10251,CREATED,.INFO,"2023-09-05","2023-09-05",false
10251,IN_PROGRESS,.INFO,"2023-09-05","2023-09-11",false
10251,CONFIRMED,.INFO,"2023-09-05","2023-09-16",false
10252,CREATED,.INFO,"2023-09-12","2023-09-12",false
10286,CREATED,.ONLINE,"2023-06-14","2023-06-14",false
10286,CANCELLED,.ONLINE,"2023-06-14","2023-06-21",false
10295,CREATED,.COM,"2022-07-08","2022-07-08",false
10295,CANCELLED,.COM,"2022-07-08","2022-07-09",false
10331,CREATED,.ONLINE,"2023-04-11","2023-04-11",false
10411,CREATED,DSL,"2022-11-29","2022-11-29",false
10653,CREATED,CLASSIC_HOSTING,"2023-10-14","2023-10-14",false
10653,CONFIRMED,CLASSIC_HOSTING,"2023-10-14","2023-10-23",false
10779,CREATED,DSL,"2022-03-17","2022-03-17",false
10779,IN_PROGRESS,DSL,"2022-03-17","2022-03-23",false
10816,CREATED,GLASS_FIBER,"2023-05-24","2023-05-24",false
10816,CANCELLED,GLASS_FIBER,"2023-05-24","2023-06-01",false
10830,CREATED,GLASS_FIBER,"2023-03-01","2023-03-01",false
10830,IN_PROGRESS,GLASS_FIBER,"2023-03-01","2023-03-04",false
10859,CREATED,.COM,"2022-01-06","2022-01-06",false
10859,IN_PROGRESS,.COM,"2022-01-06","2022-01-15",false
10859,CANCELLED,.COM,"2022-01-06","2022-01-21",false
10872,CREATED,MWP,"2022-05-02","2022-05-02",false
10976,CREATED,.COM,"2022-02-16","2022-02-16",false
10976,IN_PROGRESS,.COM,"2022-02-16","2022-02-23",false
10976,CONFIRMED,.COM,"2022-02-16","2022-03-01",false
11171,CREATED,DSL,"2022-04-02","2022-04-02",false
11171,CANCELLED,DSL,"2022-04-02","2022-04-04",false
11477,CREATED,CLASSIC_HOSTING,"2023-06-29","2023-06-29",false
11477,CONFIRMED,CLASSIC_HOSTING,"2023-06-29","2023-07-06",false
11705,CREATED,.COM,"2022-04-18","2022-04-18",false
11705,CANCELLED,.COM,"2022-04-18","2022-04-19",false
12191,CREATED,.ONLINE,"2023-02-01","2023-02-01",false
12191,CANCELLED,.ONLINE,"2023-02-01","2023-02-04",false
12291,CREATED,CLASSIC_HOSTING,"2023-01-10","2023-01-10",false
12291,CONFIRMED,CLASSIC_HOSTING,"2023-01-10","2023-01-20",false
12292,CREATED,DSL,"2022-06-24","2022-06-24",false
12292,CONFIRMED,DSL,"2022-06-24","2022-06-29",false
12340,CREATED,.COM,"2022-11-25","2022-11-25",false
12340,CONFIRMED,.COM,"2022-11-25","2022-12-04",false
12378,CREATED,.ONLINE,"2023-02-22","2023-02-22",false
12378,CANCELLED,.ONLINE,"2023-02-22","2023-02-28",false
12384,CREATED,.ONLINE,"2023-03-20","2023-03-20",false
12384,CANCELLED,.ONLINE,"2023-03-20","2023-03-29",false
12390,CREATED,.ONLINE,"2023-08-07","2023-08-07",false
12390,IN_PROGRESS,.ONLINE,"2023-08-07","2023-08-17",false
12390,CANCELLED,.ONLINE,"2023-08-07","2023-08-24",false
12482,CREATED,CLASSIC_HOSTING,"2023-04-10","2023-04-10",false
12482,CONFIRMED,CLASSIC_HOSTING,"2023-04-10","2023-04-20",false
12534,CREATED,MWP,"2022-07-29","2022-07-29",false
12534,CONFIRMED,MWP,"2022-07-29","2022-08-08",false
12600,CREATED,.COM,"2022-03-04","2022-03-04",false
12600,CONFIRMED,.COM,"2022-03-04","2022-03-07",false
12605,CREATED,MWP,"2022-10-21","2022-10-21",false
12609,CREATED,.COM,"2022-07-03","2022-07-03",false
12609,CANCELLED,.COM,"2022-07-03","2022-07-11",false
12623,CREATED,.COM,"2022-03-12","2022-03-12",false
12623,IN_PROGRESS,.COM,"2022-03-12","2022-03-15",false
12623,CONFIRMED,.COM,"2022-03-12","2022-03-19",false
12653,CREATED,CLASSIC_HOSTING,"2023-04-20","2023-04-20",false
12653,CANCELLED,CLASSIC_HOSTING,"2023-04-20","2023-04-26",false
12823,CREATED,.COM,"2022-04-01","2022-04-01",false
12823,IN_PROGRESS,.COM,"2022-04-01","2022-04-05",false
12823,CANCELLED,.COM,"2022-04-01","2022-04-14",false
12874,CREATED,.ONLINE,"2023-04-07","2023-04-07",false
12947,CREATED,.INFO,"2023-02-01","2023-02-01",false
12947,CANCELLED,.INFO,"2023-02-01","2023-02-08",false
12980,CREATED,DSL,"2022-02-16","2022-02-16",false
12980,CANCELLED,DSL,"2022-02-16","2022-02-23",false
13161,CREATED,.ONLINE,"2023-03-06","2023-03-06",false
13161,IN_PROGRESS,.ONLINE,"2023-03-06","2023-03-13",false
13161,CANCELLED,.ONLINE,"2023-03-06","2023-03-20",false
13251,CREATED,CLASSIC_HOSTING,"2023-06-09","2023-06-09",false
13251,CONFIRMED,CLASSIC_HOSTING,"2023-06-09","2023-06-19",false
13459,CREATED,.COM,"2022-01-27","2022-01-27",false
13459,CANCELLED,.COM,"2022-01-27","2022-02-02",false
13462,CREATED,.COM,"2022-04-16","2022-04-16",false
13462,CONFIRMED,.COM,"2022-04-16","2022-04-19",false
13477,CREATED,.COM,"2022-04-25","2022-04-25",false
13477,CONFIRMED,.COM,"2022-04-25","2022-04-29",false
13577,CREATED,.ONLINE,"2023-04-19","2023-04-19",false
13577,CONFIRMED,.ONLINE,"2023-04-19","2023-04-24",false
13777,CREATED,.ONLINE,"2023-06-18","2023-06-18",false
13777,CONFIRMED,.ONLINE,"2023-06-18","2023-06-19",false
13818,CREATED,.ONLINE,"2023-04-06","2023-04-06",false
13818,CANCELLED,.ONLINE,"2023-04-06","2023-04-12",false
13865,CREATED,.INFO,"2023-10-01","2023-10-01",false
13865,CANCELLED,.INFO,"2023-10-01","2023-10-02",false
14036,CREATED,GLASS_FIBER,"2023-02-28","2023-02-28",false
14141,CREATED,MWP,"2022-11-14","2022-11-14",false
14141,CONFIRMED,MWP,"2022-11-14","2022-11-20",false
14402,CREATED,.COM,"2022-07-01","2022-07-01",false
14421,CREATED,.COM,"2022-11-05","2022-11-05",false
14421,CONFIRMED,.COM,"2022-11-05","2022-11-07",false
14477,CREATED,.ONLINE,"2023-01-15","2023-01-15",false
14477,IN_PROGRESS,.ONLINE,"2023-01-15","2023-01-23",false
14477,CONFIRMED,.ONLINE,"2023-01-15","2023-01-25",false
14486,CREATED,CLASSIC_HOSTING,"2023-08-31","2023-08-31",false
14486,IN_PROGRESS,CLASSIC_HOSTING,"2023-08-31","2023-09-04",false
14486,CANCELLED,CLASSIC_HOSTING,"2023-08-31","2023-09-07",false
14518,CREATED,.COM,"2022-03-01","2022-03-01",false
14518,IN_PROGRESS,.COM,"2022-03-01","2022-03-06",false
14518,CANCELLED,.COM,"2022-03-01","2022-03-15",false
14548,CREATED,GLASS_FIBER,"2023-08-20","2023-08-20",false
14548,CONFIRMED,GLASS_FIBER,"2023-08-20","2023-08-23",false
14604,CREATED,GLASS_FIBER,"2023-10-13","2023-10-13",false
14604,CANCELLED,GLASS_FIBER,"2023-10-13","2023-10-15",false
14729,CREATED,.COM,"2022-05-06","2022-05-06",false
14729,CANCELLED,.COM,"2022-05-06","2022-05-12",false
14746,CREATED,.ONLINE,"2023-11-01","2023-11-01",false
14873,CREATED,DSL,"2022-07-31","2022-07-31",false
14980,CREATED,.ONLINE,"2023-03-18","2023-03-18",false
14980,IN_PROGRESS,.ONLINE,"2023-03-18","2023-03-23",false
14980,CANCELLED,.ONLINE,"2023-03-18","2023-04-02",false
15220,CREATED,MWP,"2022-07-27","2022-07-27",false
15220,CANCELLED,MWP,"2022-07-27","2022-08-01",false
15384,CREATED,.INFO,"2023-01-27","2023-01-27",false
15384,IN_PROGRESS,.INFO,"2023-01-27","2023-02-05",false
15384,CANCELLED,.INFO,"2023-01-27","2023-02-10",false
15390,CREATED,.COM,"2022-03-13","2022-03-13",false
15390,IN_PROGRESS,.COM,"2022-03-13","2022-03-20",false
